t,market_price,fair_value,reservation_price,bid,ask,fill,cash,inventory,unrealized_pnl,total_pnl
182,0.7332755245020891,0.6833333333333333,0.6896131346025585,0.6694033423002246,0.7098229269048923,sell,16.62730478031305,-23,-16.86533706354805,-0.23803228323500036
183,0.7243932036603099,0.6876712328767124,0.6938717437258716,0.6736698804655443,0.7140736069861988,sell,17.341378387299248,-24,-17.385436887847437,-0.04405850054818927
184,0.7462993176784922,0.6918918918918919,0.6979813961529587,0.677787461934638,0.7181753303712795,sell,18.05955371767053,-25,-18.657482941962307,-0.5979292242917786
185,0.7535594805637998,0.6960000000000001,0.7019467815049482,0.6817607763286341,0.7221327866812622,sell,18.78168650435179,-26,-19.592546494658794,-0.8108599903070051
186,0.7825966263755297,0.7000000000000001,0.705772342580803,0.6855942664464956,0.7259504187151105,sell,19.5076369230669,-27,-21.130108912139303,-1.6224719890724018
187,0.7831314838011914,0.7038961038961039,0.7094622913847353,0.6892921442924344,0.7296324384770362,sell,20.237269361543937,-28,-21.92768154643336,-1.6904121848894214
188,0.7554855289767217,0.7076923076923077,0.7130206239207412,0.6928584058704469,0.7331828419710354,sell,20.970452203514974,-29,-21.90908034032493,-0.9386281368099567
189,0.7263480685429723,0.7113924050632912,0.7164511338635002,0.6962968448552125,0.736605422871788,,20.970452203514974,-29,-21.064093987746197,-0.09364178423122382
190,0.7590492237604487,0.7113924050632912,0.7159912494271177,0.6958448894608366,0.7361376093933988,sell,21.706589812908373,-30,-22.77147671281346,-1.064886899905087
191,0.7915700769880922,0.7150000000000001,0.7192816826835626,0.6991432517592882,0.7394201136078371,sell,22.44600992651621,-31,-24.53867238663086,-2.0926624601146493
192,0.7844011888730356,0.7185185185185186,0.7224513233537908,0.7023208214715229,0.7425818252360588,sell,23.18859175175227,-32,-25.100838043937138,-1.912246292184868
193,0.7735173830066641,0.7219512195121952,0.7255034303311508,0.7053808574908895,0.7456260031714121,sell,23.934217754923683,-33,-25.526073639219913,-1.5918558842962298
194,0.8000703997011749,0.7253012048192772,0.7284411054538897,0.7083264616556351,0.7485557492521444,sell,24.682773504175827,-34,-27.202393589839946,-2.519620085664119
195,0.7739259660752463,0.7285714285714286,0.7312673028536717,0.7111605880974236,0.7513740176099198,sell,25.434147521785746,-35,-27.087408812633623,-1.653261290847876
196,0.7533351273923675,0.731764705882353,0.7339848376442002,0.7138860519299587,0.7540836233584417,,25.434147521785746,-35,-26.366729458732863,-0.9325819369471162
197,0.76453490691653,0.731764705882353,0.7334298047037384,0.7133389480315036,0.7535206613759733,sell,26.18766818316172,-36,-27.52325664899508,-1.3355884658333608
198,0.7544160591135117,0.7348837209302326,0.7360255029791826,0.7159425753489542,0.7561084306094109,,26.18766818316172,-36,-27.15897812808642,-0.9713099449247018
199,0.7525928188234348,0.7348837209302326,0.7354546119547075,0.7153796133664858,0.7555296105429292,,26.18766818316172,-36,-27.09334147764365,-0.9056732944819323
